IDORDRE,Wilaya,Moughataa,Commune,LON,LAT,Type,Milieu,School Code,Name of the school,Locality Code,Classrooms,Divisions,Students,Teachers,Water,Electricity,Latrines,Tower_Distance,Type of Service,Tower Details,Tower_Latitude,Tower_Longitude
1692,05-Brakna,Aleg,Aghchourguit,-14.1853,17.221683,Public,Rural,5010201,AGHCHORGUIT,5106005,7,6,341,9,1,0,2,0.92,2G,MR2G0003,17.2178,-14.1929
1693,05-Brakna,Aleg,Aghchourguit,-14.19032,17.21542,Public,Rural,5010201,aghchorguit1,5106005,7,6,341,9,1,0,2,0.38,2G,MR2G0003,17.2178,-14.1929
1694,05-Brakna,Aleg,Aghchourguit,-14.06515,17.12276,Public,Rural,5010205,baghdad,5106002,4,6,113,5,1,0,4,11.08,2G,MA2G0040,17.179262,-14.151036
1695,05-Brakna,Aleg,Aghchourguit,-13.8823,17.35085,Public,Rural,5010202,ecole2,5106005,6,6,216,9,1,0,2,16.09,2G,MA2G0042,17.287466,-13.746056
1696,05-Brakna,Aleg,Aghchourguit,-15.10152,17.12521,Public,Rural,5010206,jeda,5106001,4,6,148,5,1,0,2,11.08,2G,MA2G0040,17.179262,-14.151036
1698,05-Brakna,Aleg,Aghchourguit,-14.03606,17.09046,Public,Rural,5010204,lmedn,5106011,6,6,168,7,1,0,3,23.73,No Service,MA2G0042,17.287466,-13.746056
1699,05-Brakna,Aleg,Aghchourguit,-14.19032,17.21542,Public,Rural,5010201,lwadlgharigu,5106013,6,6,226,7,1,0,1,0.38,2G,MR2G0003,17.2178,-14.1929
1700,05-Brakna,Aleg,Aleg,-13.858533,17.055283,Public,Urbain,5010101,ALEG1,5101010,6,6,360,10,1,1,4,1.8,3G,MA3G0075,17.053,-13.9162
1701,05-Brakna,Aleg,Aleg,-13.976417,17.0552,Public,Urbain,5010102,ALEG2,5101010,7,7,412,11,1,1,6,6.1,3G,MC3G0240,17.05138889,-13.91913889
1702,05-Brakna,Aleg,Aleg,-13.79125,17.055217,Public,Urbain,5010103,ALEG3,5101010,10,10,596,15,1,0,6,1.8,3G,MA3G0075,17.053,-13.9162
1703,05-Brakna,Aleg,Aleg,-13.723883,17.05565,Public,Urbain,5010104,ALEG4,5101010,8,16,701,20,0,0,4,1.8,3G,MA3G0075,17.053,-13.9162
1705,05-Brakna,Aleg,Aleg,-13.92642,17.01505,Public,Rural,5010109,darnaeim1,5101003,5,6,283,5,1,0,4,4.11,3G,MC3G0240,17.05138889,-13.91913889
1706,05-Brakna,Aleg,Aleg,-13.57245,17.0931,Public,Rural,5010109,DARNAIM1,5101003,5,6,283,5,1,0,4,2.12,3G,MC3G0060,17.08416,-13.9054
1707,05-Brakna,Aleg,Aleg,-13.488167,17.111,Public,Rural,0,DARNAIM2,5101004,4,4,223,5,1,0,1,2.12,3G,MC3G0060,17.08416,-13.9054
1708,05-Brakna,Aleg,Aleg,-13.90566,17.05623,Public,Urbain,5010104,ecol4,5101010,8,16,701,20,0,0,4,0.24,3G,MC3G0242,17.05413889,-13.90602778
1709,05-Brakna,Aleg,Aleg,-13.91945,17.05283,Public,Urbain,5010101,ecole1,5101010,6,6,360,10,1,1,4,0.16,3G,MC3G0240,17.05138889,-13.91913889
1710,05-Brakna,Aleg,Aleg,-13.90992,17.05194,Public,Urbain,5010102,ecole2,5101010,7,7,412,11,1,1,6,0.48,3G,MC3G0242,17.05413889,-13.90602778
1711,05-Brakna,Aleg,Aleg,-13.91267,17.05416,Public,Urbain,5010103,elagu3,5101010,10,10,596,15,1,0,6,0.37,2G,MC2G0186,17.0519,-13.9152
1714,05-Brakna,Aleg,Aleg,-13.959567,17.001133,Public,Rural,5010111,GORAL,5101007,5,6,191,4,0,0,4,4.11,3G,MC3G0240,17.05138889,-13.91913889
1715,05-Brakna,Aleg,Aleg,-13.96809,17.01044,Public,Rural,5010110,karafor,5101008,3,6,137,4,1,0,4,6.34,2G,MC2G0053,16.9708,-14.011
1716,05-Brakna,Aleg,Aleg,-13.96688,17.029,Public,Rural,5010108,taybe,5101005,8,7,299,8,1,0,2,5.65,3G,MC3G0240,17.05138889,-13.91913889
1717,05-Brakna,Aleg,Aleg,-13.858633,17.01895,Public,Rural,5010108,taybe,5101005,8,7,299,8,1,0,2,3.08,3G,MC3G0240,17.05138889,-13.91913889
1718,05-Brakna,Aleg,Bouhdida,-13.99663,16.92317,Public,Rural,5010301,bohdida1,5105001,10,9,660,14,1,0,4,0.33,2G,MA2G0131,16.926045,-13.99719
1719,05-Brakna,Aleg,Bouhdida,-13.99647,16.92426,Public,Rural,5010309,bouhdide2,5105001,8,10,822,16,1,0,8,0.21,2G,MA2G0131,16.926045,-13.99719
1720,05-Brakna,Aleg,Bouhdida,-14.000133,16.925267,Public,Rural,5010314,BOUHDIDE3,5105001,3,6,330,7,0,1,0,0.32,2G,MA2G0131,16.926045,-13.99719
1721,05-Brakna,Aleg,Bouhdida,-14.3468,16.998367,Public,Rural,5010313,CHINGUITT,5105008,4,6,111,6,1,0,0,28.94,No Service,MA2G0040,17.179262,-14.151036
1722,05-Brakna,Aleg,Bouhdida,-12.55632,17.5615,Public,Rural,5010305,ecoletantane,5105019,6,8,266,9,1,0,4,6.75,2G,MA2G0152,16.72189,-14.14153
1723,05-Brakna,Aleg,Bouhdida,-14.420967,16.832317,Public,Rural,5010306,ELAZLAT,5105012,4,8,254,7,1,0,1,17.54,2G,MR2G0120,16.7198,-14.5365
1725,05-Brakna,Aleg,Bouhdida,-13.63434,16.61347,Public,Rural,5010501,leileybat,5105018,9,9,559,11,0,0,8,0.58,2G,MA2G0152,16.72189,-14.14153
1726,05-Brakna,Aleg,Bouhdida,-13.99647,16.92426,Public,Rural,5010309,mouvtahlhkeyr2,5105027,3,6,162,3,1,0,4,0.21,2G,MA2G0131,16.926045,-13.99719
1727,05-Brakna,Aleg,Bouhdida,-14.04148,16.82683,Public,Rural,5010306,rlazlat,5105012,4,8,254,7,1,0,1,0.47,2G,MA2G0041,16.823534,-14.044212
1728,05-Brakna,Aleg,Bouhdida,-13.488217,16.871033,Public,Rural,5010312,ZEGHLAN,5105015,4,6,281,5,1,0,1,13.26,2G,MA2G0131,16.926045,-13.99719
1729,05-Brakna,Aleg,Bouhdida,-14.13928,16.72665,Public,Rural,5010308,موندي,5105817,4,6,283,5,1,0,0,0.58,2G,MA2G0152,16.72189,-14.14153
1732,05-Brakna,Aleg,Chegar,-13.66726,17.33075,Public,Rural,5010401,cheguar1,5102001,8,10,446,12,1,0,6,0.09,2G,MA2G0043,17.33123,-13.666595
1733,05-Brakna,Aleg,Chegar,-13.66705,17.33082,Public,Rural,5010406,ecoleteyssir,5102001,3,5,147,4,0,0,0,0.07,2G,MA2G0043,17.33123,-13.666595
1734,05-Brakna,Aleg,Chegar,-13.39875,17.20389,Public,Rural,5010402,esaeada2,5102001,6,6,257,7,1,0,0,21.52,No Service,MA2G0044,17.395485,-13.427105
1735,05-Brakna,Aleg,Chegar,-13.437667,17.425217,Public,Rural,5010404,KREMIRAG,5102010,4,6,101,5,0,0,2,3.49,2G,MA2G0044,17.395485,-13.427105
1736,05-Brakna,Aleg,Chegar,-14.144767,17.18505,Public,Rural,5010408,VETI,5102019,3,2,81,1,1,0,3,16.57,2G,MR2G0027,17.303942,-13.707003
1745,05-Brakna,Aleg,Mal,-13.13638,17.50297,Public,Rural,5010607,Basengueidy,5103003,2,4,90,3,0,0,4,7.83,2G,MR2G0024,16.643683,-13.050433
1737,05-Brakna,Aleg,Mal,-12.83219,16.90946,Public,Rural,5010603,Elkerbala,5103042,2,5,186,2,0,0,4,31.05,No Service,MA2G0133,16.76846,-12.58037
1738,05-Brakna,Aleg,Mal,-13.03164,16.64521,Public,Rural,5010649,Essedra,5103008,1,2,103,1,0,0,3,1.26,2G,MC2G0160,16.6425,-13.0431
1739,05-Brakna,Aleg,Mal,-13.37145,16.96196,Public,Rural,5010601,Male1,5103001,6,6,334,8,0,0,4,0.71,2G,MR2G0073,16.95794326,-13.37663009
1754,05-Brakna,Aleg,Mal,-12.90271,16.69136,Public,Rural,5010613,Tertouguel,5103018,2,3,80,1,0,0,3,9.66,2G,MC2G0160,16.6425,-13.0431
1740,05-Brakna,Aleg,Mal,-13.37633,17.09992,Public,Rural,5010620,Timbera,5103002,6,6,246,7,0,0,6,15.79,2G,MR2G0073,16.95794326,-13.37663009
1741,05-Brakna,Aleg,Mal,-13.36279,16.93473,Public,Rural,5010617,Zaghoule,5103035,2,3,133,2,0,0,3,2.97,2G,MR2G0073,16.95794326,-13.37663009
1742,05-Brakna,Aleg,Mal,-13.39399,16.7105,Public,Rural,5010618,الجديدمال,5103004,6,6,278,7,0,0,1,27.58,No Service,MR2G0073,16.95794326,-13.37663009
1743,05-Brakna,Aleg,Mal,-13.04193,16.65651,Public,Rural,5010630,الدكتوب1,5103033,2,2,50,1,0,0,0,1.56,2G,MC2G0160,16.6425,-13.0431
1744,05-Brakna,Aleg,Mal,-12.99468,16.71594,Public,Rural,5010619,امبرمص1,5103009,1,2,57,1,0,0,3,9.66,2G,MC2G0160,16.6425,-13.0431
1746,05-Brakna,Aleg,Mal,-13.3088,17.28404,Public,Rural,5010642,بطحتازنين,5103049,2,2,61,1,0,0,3,16.52,2G,MR2G0062,17.4196,-13.37242
1747,05-Brakna,Aleg,Mal,-13.5167,16.80335,Public,Rural,5010634,جكتوبة2,5103029,2,2,45,1,0,0,3,22.75,No Service,MR2G0073,16.95794326,-13.37663009
1748,05-Brakna,Aleg,Mal,-13.18154,16.85628,Public,Rural,5010648,سركهمدرسة,5103011,1,2,16,1,0,0,0,23.63,No Service,MR2G0073,16.95794326,-13.37663009
1749,05-Brakna,Aleg,Mal,-13.45957,16.90138,Public,Rural,5010637,شابوربوزريبيه,5103043,3,6,159,2,0,0,0,10.84,2G,MR2G0073,16.95794326,-13.37663009
1750,05-Brakna,Aleg,Mal,-13.2184,17.22622,Public,Rural,5010615,صاكالمهر01,5103026,3,6,69,3,0,0,4,27.01,No Service,MR2G0062,17.4196,-13.37242
1751,05-Brakna,Aleg,Mal,-13.45264,17.10735,Public,Rural,5010612,لمعود,5103039,2,3,113,1,0,0,0,18.47,2G,MR2G0073,16.95794326,-13.37663009
1752,05-Brakna,Aleg,Mal,-13.37718,16.95811,Public,Urbain,5010635,مال2,5103001,6,6,396,8,1,0,4,0.06,2G,MR2G0073,16.95794326,-13.37663009
1755,05-Brakna,Aleg,Mal,-13.18387,17.15003,Public,Rural,5010614,مدرسةلكويس1,5103051,1,2,62,1,0,0,3,29.6,No Service,MR2G0073,16.95794326,-13.37663009
1756,05-Brakna,Bababé,Aéré M’Bar,-14.01277,16.402,Public,Rural,5020205,aèrègolèrè,5203006,6,6,454,8,1,0,10,2.62,2G,MR2G0002,16.420639,-14.027806
1757,05-Brakna,Bababé,Aéré M’Bar,-14.12454,16.48387,Public,Rural,5020209,BololDoggo,5203029,3,6,207,5,1,0,4,8.22,2G,MA2G0101,16.446255,-14.058154
1758,05-Brakna,Bababé,Aéré M’Bar,-14.02645,16.34958,Public,Rural,5020210,doukele,5203001,3,2,60,1,0,0,2,7.9,2G,MR2G0002,16.420639,-14.027806
1759,05-Brakna,Bababé,Aéré M’Bar,-13.99188,16.46243,Public,Rural,5020208,SabouAllah,5203012,5,8,349,6,1,0,4,6.02,2G,MR2G0002,16.420639,-14.027806
1760,05-Brakna,Bababé,Aéré M’Bar,-14.10392,16.49278,Public,Rural,5020204,المدينة,5203032,3,6,171,2,0,0,2,7.11,2G,MA2G0101,16.446255,-14.058154
1761,05-Brakna,Bababé,Aéré M’Bar,-14.08178,16.42895,Public,Rural,5020203,سينوبوسوبي,5203004,6,6,478,6,1,0,6,3.17,2G,MA2G0101,16.446255,-14.058154
1762,05-Brakna,Bababé,Aéré M’Bar,-14.02739,16.43846,Public,Rural,5020211,مدرةالتجالا,5203011,3,6,203,5,1,0,3,1.98,2G,MR2G0002,16.420639,-14.027806
1763,05-Brakna,Bababé,Aéré M’Bar,-14.05593,16.41402,Public,Rural,5020201,مدرسةايرامبار,5203005,8,6,450,8,1,0,9,3.09,2G,MR2G0002,16.420639,-14.027806
1764,05-Brakna,Bababé,Aéré M’Bar,-14.06085,16.53403,Public,Rural,5020213,مدرسةبدر,5203026,1,2,33,1,0,0,0,9.76,2G,MA2G0101,16.446255,-14.058154
1768,05-Brakna,Bababé,Bababé,-13.98414,16.38107,Public,Rural,5020104,Aabary,5201017,3,6,172,3,0,0,3,5.67,2G,MR2G0013,16.3438,-13.94792
1765,05-Brakna,Bababé,Bababé,-13.94698,16.34245,Public,Urbain,5020101,bababe1,5201002,12,6,668,14,1,1,4,0.16,2G,MA2G0102,16.343285,-13.948228
1767,05-Brakna,Bababé,Bababé,-13.94698,16.34245,Public,Urbain,5020103,باببى3,5201002,7,6,553,10,1,0,4,0.16,2G,MA2G0102,16.343285,-13.948228
1770,05-Brakna,Bababé,El Verae,-13.79656,16.43106,Public,Rural,5020317,balawa2,5202025,1,2,41,1,0,0,3,15.33,2G,MA2G0103,16.295517,-13.822926
1777,05-Brakna,Bababé,El Verae,-13.73956,16.47434,Public,Rural,5020302,El melzem,5202020,3,5,153,2,0,0,4,20.77,No Service,MR2G0080,16.29125,-13.778194
1772,05-Brakna,Bababé,El Verae,-13.78129,16.47498,Public,Rural,5020314,KraeLghném,5202024,2,2,35,1,0,0,3,20.43,No Service,MR2G0080,16.29125,-13.778194
1778,05-Brakna,Bababé,El Verae,-13.9693,16.23925,Public,Rural,5020306,Lemreikat,5202002,5,6,232,2,0,0,0,7.82,2G,MR2G0013,16.3438,-13.94792
1773,05-Brakna,Bababé,El Verae,-13.7541,16.44157,Public,Rural,5020309,Rgueigue,5202019,4,6,278,4,0,0,4,16.91,2G,MR2G0080,16.29125,-13.778194
1776,05-Brakna,Bababé,El Verae,-13.89743,16.2938,Public,Rural,5020301,الفرع2,5202014,3,6,221,4,1,0,5,7.61,2G,MC2G0195,16.34,-13.95
1780,05-Brakna,Bababé,El Verae,-13.80619,16.53707,Public,Rural,5020303,مدرسةبلاوة1,5202027,2,2,49,1,1,0,3,26.27,No Service,MR2G0013,16.3438,-13.94792
1782,05-Brakna,Boghé,Boghé,-14.269417,16.646933,Public,Rural,5030122,ABBAY,5301032,4,8,194,7,0,0,4,5.35,3G,MC3G0245,16.60144444,-14.25316667
1783,05-Brakna,Boghé,Boghé,-14.31035,16.68703,Public,Rural,5030122,aboy,5301032,4,8,194,7,0,0,4,7.33,3G,MC3G0245,16.60144444,-14.25316667
1784,05-Brakna,Boghé,Boghé,-14.26846,16.66986,Public,Rural,5030133,arihara,5301046,3,6,163,4,1,0,4,7.78,3G,MC3G0245,16.60144444,-14.25316667
1786,05-Brakna,Boghé,Boghé,-14.29856,16.57647,Public,Rural,5030109,bakaw,5301022,6,6,238,7,0,0,2,3.11,2G,MA2G0130,16.5915,-14.2739
1787,05-Brakna,Boghé,Boghé,-14.27337,16.65694,Public,Urbain,5030107,boge7,5301057,6,6,504,10,1,0,4,6.54,3G,MC3G0245,16.60144444,-14.25316667
1813,05-Brakna,Boghé,Boghé,-14.10233,16.59303,Public,Urbain,5030104,Boghe 4,5301057,8,8,495,10,1,0,4,0.9,2G,MA2G0130,16.5915,-14.2739
1788,05-Brakna,Boghé,Boghé,-14.10233,16.59303,Public,Rural,5030134,bounjeri,5301031,2,3,71,1,0,0,3,8.25,3G,MC3G0245,16.60144444,-14.25316667
1789,05-Brakna,Boghé,Boghé,-14.36032,16.65901,Public,Rural,5030124,dioullom,5301001,4,6,201,4,0,0,4,11.86,3G,MC3G0243,16.59411111,-14.27202778
1790,05-Brakna,Boghé,Boghé,-14.20382,16.57063,Public,Urbain,5030108,djenel,5301054,6,6,348,10,0,0,4,6.28,3G,MC3G0245,16.60144444,-14.25316667
1791,05-Brakna,Boghé,Boghé,-14.27469,16.58409,Public,Urbain,5030101,ecole1,5301057,7,7,456,12,1,0,4,0.83,2G,MA2G0130,16.5915,-14.2739
1793,05-Brakna,Boghé,Boghé,-14.2609,16.57084,Public,Urbain,5030106,ecole6,5301057,6,6,291,8,1,0,1,2.35,2G,MC2G0039,16.59166667,-14.26483333
1794,05-Brakna,Boghé,Boghé,-14.23869,16.59065,Public,Rural,5030119,ecolelbasra,5301052,3,6,247,4,1,0,0,1.95,3G,MC3G0244,16.6014,-14.2532
1795,05-Brakna,Boghé,Boghé,-14.164,16.50858,Public,Rural,5030118,ecoleljedide,5301036,3,5,163,3,1,0,4,13.24,2G,MA2G0101,16.446255,-14.058154
1796,05-Brakna,Boghé,Boghé,-14.34152,16.65333,Public,Rural,5030117,ecolembaladji,5301024,3,6,316,5,0,0,0,3.06,3G,MC3G0245,16.60144444,-14.25316667
1797,05-Brakna,Boghé,Boghé,-14.26846,16.66986,Public,Rural,5030133,Ecoletewdiri,5301007,2,5,140,2,1,1,5,7.78,3G,MC3G0245,16.60144444,-14.25316667
1810,05-Brakna,Boghé,Boghé,-14.16296,16.68766,Public,Rural,5030126,El mebrouk 18,5301004,3,6,205,3,1,0,1,11.11,3G,MC3G0243,16.59411111,-14.27202778
1798,05-Brakna,Boghé,Boghé,-14.31035,16.68703,Public,Rural,5030122,elmobrouk2,5301025,1,2,50,2,0,0,3,4.44,2G,MA2G0152,16.72189,-14.14153
1799,05-Brakna,Boghé,Boghé,-14.22906,16.54614,Public,Rural,5030130,ganki,5301055,4,5,153,4,1,0,3,6.28,3G,MR3G0003,16.593078,-14.261798
1800,05-Brakna,Boghé,Boghé,-14.050617,16.665383,Public,Rural,5030119,GORALBOBO,5301016,3,4,189,2,0,0,3,9.91,3G,MC3G0243,16.59411111,-14.27202778
1801,05-Brakna,Boghé,Boghé,-14.589283,16.629917,Public,Rural,5030139,HODELLAY,5301035,7,6,334,11,1,0,4,4.2,3G,MC3G0245,16.60144444,-14.25316667
1802,05-Brakna,Boghé,Boghé,-14.252567,16.6659,Public,Rural,5030124,JOLOM,5301001,4,6,201,4,0,0,4,7.17,3G,MC3G0245,16.60144444,-14.25316667
1804,05-Brakna,Boghé,Boghé,-14.117983,16.647633,Public,Rural,5030123,NGORAL,5301017,3,4,122,2,1,0,3,9.41,3G,MC3G0243,16.59411111,-14.27202778
1805,05-Brakna,Boghé,Boghé,-14.34462,16.64229,Public,Rural,5030123,ngorel,5301017,3,4,122,2,1,0,3,9.41,3G,MC3G0243,16.59411111,-14.27202778
1806,05-Brakna,Boghé,Boghé,-14.27592,16.5836,Public,Rural,5030136,sarandou,5301015,7,7,399,8,1,0,6,0.9,2G,MA2G0130,16.5915,-14.2739
1807,05-Brakna,Boghé,Boghé,-14.23049,16.61828,Public,Urbain,5030115,touldey,5301054,8,8,510,11,1,0,0,3.06,3G,MC3G0245,16.60144444,-14.25316667
1808,05-Brakna,Boghé,Boghé,-14.202017,16.536917,Public,Rural,5030113,WABOUNDE,5301041,6,6,411,10,1,0,6,8.92,3G,MA3G0089,16.5967,-14.2578
1809,05-Brakna,Boghé,Boghé,-14.1543,16.52974,Public,Rural,5030128,الدارالخظرة,5301039,1,2,76,1,0,0,3,13.21,3G,MC3G0244,16.6014,-14.2532
1812,05-Brakna,Boghé,Boghé,-14.32491,16.61414,Public,Rural,5030129,امبنو,5301018,1,2,48,1,1,0,3,5.99,2G,MA2G0130,16.5915,-14.2739
1814,05-Brakna,Boghé,Boghé,-14.25381,16.62927,Public,Rural,5030112,تالكو,5301011,6,6,324,8,1,0,6,3.09,3G,MC3G0245,16.60144444,-14.25316667
1815,05-Brakna,Boghé,Boghé,-14.12939,16.52135,Public,Rural,5030116,روتي,5301037,6,6,285,7,1,0,4,11.29,2G,MA2G0101,16.446255,-14.058154
1816,05-Brakna,Boghé,Boghé,-14.28623,16.66851,Public,Rural,5030135,صرندوكوجاجاب,5301014,4,5,127,3,0,0,4,8.25,3G,MC3G0245,16.60144444,-14.25316667
1817,05-Brakna,Boghé,Boghé,-14.25649,16.58922,Public,Rural,5030113,وابند,5301041,6,6,411,10,1,0,6,0.71,3G,MR3G0003,16.593078,-14.261798
1818,05-Brakna,Boghé,Dar EL Aviye,-14.42899,16.65891,Public,Rural,5030205,arwa,5302007,2,2,42,1,0,0,2,13.3,2G,MR2G0120,16.7198,-14.5365
1819,05-Brakna,Boghé,Dar EL Aviye,-14.437683,16.740083,Public,Rural,5030206,BAWDO,5302001,1,2,47,1,0,0,3,17.19,2G,MR2G0120,16.7198,-14.5365
1820,05-Brakna,Boghé,Dar EL Aviye,-14.45465,16.703683,Public,Rural,5030201,DARELAVIYE,5302005,5,6,282,5,0,0,2,16.66,2G,MR2G0120,16.7198,-14.5365
1821,05-Brakna,Boghé,Dar EL Aviye,-14.55555,16.66725,Public,Rural,5030207,ECHABOURTIKATIN,5302004,3,6,213,1,0,0,0,15.28,3G,MC3G0243,16.59411111,-14.27202778
1822,05-Brakna,Boghé,Dar EL Aviye,-14.808083,16.665583,Public,Rural,5030202,NDIORAL,5302008,2,4,129,2,0,0,3,14.89,2G,MR2G0120,16.7198,-14.5365
1823,05-Brakna,Boghé,Dar EL Aviye,-14.37973,16.70368,Public,Rural,5030202,اندورولجارا,5302008,2,4,129,2,0,0,3,16.74,3G,MC3G0243,16.59411111,-14.27202778
1825,05-Brakna,Boghé,Dar El Barke,-14.72539,16.64777,Public,Rural,5030317,aliguelel,5303005,3,6,138,3,0,0,3,12.19,2G,MR2G0088,16.74968671,-14.68317747
1827,05-Brakna,Boghé,Dar El Barke,-14.572383,16.667117,Public,Rural,5030222,AMARLEEWEINE,5303004,1,2,41,1,0,0,3,9.6,2G,MR2G0088,16.74968671,-14.68317747
1828,05-Brakna,Boghé,Dar El Barke,-14.20205,16.758683,Public,Rural,5030210,CHAM,5303052,4,6,178,4,1,0,4,0.77,2G,MR2G0088,16.74968671,-14.68317747
1830,05-Brakna,Boghé,Dar El Barke,-14.303017,16.66815,Public,Rural,5030201,DARLBARKA,5303001,4,6,182,5,1,0,4,7.82,2G,MR2G0088,16.74968671,-14.68317747
1831,05-Brakna,Boghé,Dar El Barke,-14.41556,16.65263,Public,Rural,5030201,darlbarke,5303001,4,6,182,5,1,0,4,7.82,2G,MR2G0088,16.74968671,-14.68317747
1832,05-Brakna,Boghé,Dar El Barke,-14.42899,16.65891,Public,Rural,5030205,diata,5303027,2,4,135,2,0,0,3,0.27,2G,MA2G0099,16.6481,-14.907
1833,05-Brakna,Boghé,Dar El Barke,-14.690317,16.64795,Public,Rural,5030205,DIATAR,5303027,2,4,135,2,0,0,3,10.88,2G,MA2G0100,16.7166,-14.6175
1834,05-Brakna,Boghé,Dar El Barke,-14.387267,16.75935,Public,Rural,5030325,ELWIHDE,5303049,5,6,281,5,0,0,4,2.36,2G,MR2G0088,16.74968671,-14.68317747
1835,05-Brakna,Boghé,Dar El Barke,-14.437767,16.648017,Public,Rural,5030207,LOBOUDO,5303007,3,6,187,5,1,1,2,11.91,2G,MR2G0088,16.74968671,-14.68317747
1839,05-Brakna,Boghé,Dar El Barke,-14.37589,16.73531,Public,Rural,5030206,Sintandma,5303037,5,6,227,4,1,0,5,13.12,2G,MR2G0088,16.74968671,-14.68317747
1836,05-Brakna,Boghé,Dar El Barke,-14.39028,16.6718,Public,Rural,5030204,tejemouerabie,5303040,3,6,178,4,1,0,1,9.29,2G,MR2G0088,16.74968671,-14.68317747
1837,05-Brakna,Boghé,Dar El Barke,-14.033717,16.64755,Public,Rural,5030208,TESSEM,5303029,2,5,91,2,0,0,3,7.5,2G,MA2G0099,16.6481,-14.907
1840,05-Brakna,Boghé,Dar El Barke,-14.66625,16.64769,Public,Rural,5030316,مشروعالسلامجو,5303018,1,2,55,1,0,0,3,9.26,2G,MA2G0100,16.7166,-14.6175
1841,05-Brakna,Boghé,Ould Biram,-14.59533,16.62457,Public,Rural,5030414,beylan,5304015,1,2,33,2,0,0,3,10.5,2G,MA2G0100,16.7166,-14.6175
1843,05-Brakna,Boghé,Ould Biram,-14.43352,16.75385,Public,Rural,5030406,ecoledarselamewladsiyid,5304002,3,6,170,3,1,0,2,11.6,2G,MR2G0120,16.7198,-14.5365
1844,05-Brakna,Boghé,Ould Biram,-14.53684,16.84606,Public,Rural,5030409,ecolemgueyrinat,5304027,2,3,74,2,0,0,4,14.04,2G,MR2G0120,16.7198,-14.5365
1845,05-Brakna,Boghé,Ould Biram,-14.5441,16.64505,Public,Rural,5030401,ecoleouldbiram,5304012,4,6,288,4,1,0,6,8.35,2G,MR2G0120,16.7198,-14.5365
1846,05-Brakna,Boghé,Ould Biram,-14.47153,16.62826,Public,Rural,5030404,ecolesilbe,5304007,2,4,142,3,1,0,2,12.31,2G,MR2G0120,16.7198,-14.5365
1847,05-Brakna,Boghé,Ould Biram,-14.5179,16.768,Public,Rural,5030407,ecolezemzem,5304025,3,6,116,3,1,0,4,5.71,2G,MR2G0120,16.7198,-14.5365
1848,05-Brakna,Boghé,Ould Biram,-14.858583,16.72265,Public,Rural,5030314,LEELEIBDAKHLANI,5304021,2,3,70,1,1,0,1,3.52,2G,MA2G0100,16.7166,-14.6175
1849,05-Brakna,Boghé,Ould Biram,-14.63865,16.64567,Public,Rural,5030314,leileybdakhlani,5304021,2,3,70,1,1,0,1,3.52,2G,MA2G0100,16.7166,-14.6175
1850,05-Brakna,Boghé,Ould Biram,-14.370383,16.834433,Public,Rural,5030409,MGUEYRINAT,5304027,2,3,74,2,0,0,4,14.04,2G,MR2G0120,16.7198,-14.5365
1851,05-Brakna,Boghé,Ould Biram,-14.43881,16.64035,Public,Rural,5030408,nguoralguidala,5304006,2,3,148,2,1,0,2,13.65,2G,MR2G0120,16.7198,-14.5365
1852,05-Brakna,Boghé,Ould Biram,-14.454517,16.647933,Public,Rural,5030401,OULDBIRAM,5304012,4,6,288,4,1,0,6,11.84,2G,MR2G0120,16.7198,-14.5365
1853,05-Brakna,Boghé,Ould Biram,-14.41156,16.74272,Public,Rural,5030411,rouimdi,5304003,2,4,149,3,0,0,13,13.55,2G,MR2G0120,16.7198,-14.5365
1854,05-Brakna,Boghé,Ould Biram,-14.774433,16.740883,Public,Rural,5030411,RWEIMDI,5304003,2,4,149,3,0,0,13,13.55,2G,MR2G0120,16.7198,-14.5365
1855,05-Brakna,Boghé,Ould Biram,-14.151633,16.759983,Public,Rural,5030407,ZEMZEM,5304025,3,6,116,3,1,0,4,5.71,2G,MR2G0120,16.7198,-14.5365
1856,05-Brakna,Boghé,Ould Biram,-14.48178,16.77161,Public,Rural,5030410,افجيجير,5304026,3,6,281,4,1,0,4,8.19,2G,MR2G0120,16.7198,-14.5365
1857,05-Brakna,Boghé,Ould Biram,-14.4443,16.76059,Public,Rural,5030413,دارالسلاموداب,5304001,8,6,322,8,1,0,6,10.81,2G,MR2G0120,16.7198,-14.5365
1858,05-Brakna,Boghé,Ould Biram,-14.45677,16.76287,Public,Rural,5030402,مقامةوماتا,5304029,3,6,206,3,1,0,2,9.75,2G,MR2G0120,16.7198,-14.5365
1859,05-Brakna,M’Bagne,Bagodine,-13.65637,16.19532,Public,Rural,5050204,baydie,5504004,6,6,301,6,1,0,4,10.46,3G,MA3G0095,16.1461,-13.5729
1860,05-Brakna,M’Bagne,Bagodine,-13.71339,16.24388,Public,Rural,5050201,Boghodine1,5504007,7,6,375,7,1,0,6,8.69,2G,MR2G0080,16.29125,-13.778194
1861,05-Brakna,M’Bagne,Bagodine,-13.6821,16.21553,Public,Rural,5050202,fondou1,5504007,6,6,270,6,1,1,5,12.52,2G,MR2G0068,16.169931,-13.789335
1862,05-Brakna,M’Bagne,Bagodine,-13.64977,16.28733,Public,Rural,5050205,LéwéDembaGouro,5504001,1,2,154,1,0,0,5,13.71,2G,MR2G0080,16.29125,-13.778194
